WKT,id,area_m2,cell_size_m,grid_id
"POLYGON ((-71.7405197526778 -40.2760442080998,-71.7052715718346 -40.276874277544,-71.7041955477229 -40.2498762804766,-71.7394297510625 -40.2490469985487,-71.7405197526778 -40.2760442080998))","89,1846",8985253.5564258,"3000","89,1846"
"POLYGON ((-71.7052715718346 -40.276874277544,-71.6700219357392 -40.2776936231071,-71.6689598913362 -40.2506948486787,-71.7041955477229 -40.2498762804766,-71.7052715718346 -40.276874277544))","90,1846",8985557.10533256,"3000","90,1846"
"POLYGON ((-71.6700219357392 -40.2776936231071,-71.6347708632492 -40.2785022435017,-71.6337228007317 -40.2515027018697,-71.6689598913362 -40.2506948486787,-71.6700219357392 -40.2776936231071))","91,1846",8985856.70825352,"3000","91,1846"
"POLYGON ((-71.6347708632492 -40.2785022435017,-71.5995183732273 -40.2793001374571,-71.5984842947435 -40.2522998387807,-71.6337228007317 -40.2515027018697,-71.6347708632492 -40.2785022435017))","92,1846",8986152.36465492,"3000","92,1846"
"POLYGON ((-71.5995183732273 -40.2793001374571,-71.5642644845409 -40.2800873037194,-71.5632443922107 -40.2530862581598,-71.5984842947435 -40.2522998387807,-71.5995183732273 -40.2793001374571))","93,1846",8986444.07401986,"3000","93,1846"
"POLYGON ((-71.5642644845409 -40.2800873037194,-71.5290092160623 -40.2808637410514,-71.528003111977 -40.2538619587716,-71.5632443922107 -40.2530862581598,-71.5642644845409 -40.2800873037194))","94,1846",8986731.83584474,"3000","94,1846"
"POLYGON ((-71.5290092160623 -40.2808637410514,-71.4937525866682 -40.2816294482328,-71.4927604728907 -40.2546269393977,-71.528003111977 -40.2538619587716,-71.5290092160623 -40.2808637410514))","95,1846",8987015.64961836,"3000","95,1846"
"POLYGON ((-71.4937525866682 -40.2816294482328,-71.4584946152402 -40.28238442406,-71.4575164938047 -40.2553811988364,-71.4927604728907 -40.2546269393977,-71.4937525866682 -40.2816294482328))","96,1846",8987295.51484354,"3000","96,1846"
"POLYGON ((-71.4584946152402 -40.28238442406,-71.4232353206641 -40.2831286673461,-71.4222711935766 -40.2561247359025,-71.4575164938047 -40.2553811988364,-71.4584946152402 -40.28238442406))","97,1846",8987571.43103208,"3000","97,1846"
"POLYGON ((-71.4232353206641 -40.2831286673461,-71.3879747218304 -40.2838621769212,-71.3870245910683 -40.2568575494278,-71.4222711935766 -40.2561247359025,-71.4232353206641 -40.2831286673461))","98,1846",8987843.39770216,"3000","98,1846"
"POLYGON ((-71.3879747218304 -40.2838621769212,-71.3527128376341 -40.284584951632,-71.3517767051461 -40.2575796382609,-71.3870245910683 -40.2568575494278,-71.3879747218304 -40.2838621769212))","99,1846",8988111.41437194,"3000","99,1846"
"POLYGON ((-71.3527128376341 -40.284584951632,-71.3174496869743 -40.285296990342,-71.3165275546807 -40.258291001267,-71.3517767051461 -40.2575796382609,-71.3527128376341 -40.284584951632))","100,1846",8988375.48058015,"3000","100,1846"
"POLYGON ((-71.3174496869743 -40.285296990342,-71.2821852887546 -40.2859982919318,-71.2812771585471 -40.2589916373283,-71.3165275546807 -40.258291001267,-71.3174496869743 -40.285296990342))","101,1846",8988635.59585726,"3000","101,1846"
"POLYGON ((-71.2821852887546 -40.2859982919318,-71.2469196618828 -40.2866888552984,-71.2460255356245 -40.2596815453436,-71.2812771585471 -40.2589916373283,-71.2821852887546 -40.2859982919318))","102,1846",8988891.75974724,"3000","102,1846"
"POLYGON ((-71.2469196618828 -40.2866888552984,-71.2116528252707 -40.2873686793558,-71.2107727047962 -40.2603607242285,-71.2460255356245 -40.2596815453436,-71.2469196618828 -40.2866888552984))","103,1846",8989143.97180989,"3000","103,1846"
"POLYGON ((-71.2116528252707 -40.2873686793558,-71.1763847978344 -40.288037763035,-71.1755186849497 -40.2610291729155,-71.2107727047962 -40.2603607242285,-71.2116528252707 -40.2873686793558))","104,1846",8989392.23159328,"3000","104,1846"
"POLYGON ((-71.1763847978344 -40.288037763035,-71.1411155984938 -40.2886961052835,-71.1402634949763 -40.2616868903538,-71.1755186849497 -40.2610291729155,-71.1763847978344 -40.288037763035))","105,1846",8989636.5386632,"3000","105,1846"
"POLYGON ((-71.1128467536052 -40.2621909380003,-71.1402634949763 -40.2616868903538,-71.1411155984938 -40.2886961052835,-71.1294707320818 -40.2889111025529,-71.1285585901832 -40.2732141427989,-71.1128467536052 -40.2621909380003))","106,1846",3863416.5839775,"3000","106,1846"
"POLYGON ((-71.8092889978144 -40.2327365861388,-71.8087772829203 -40.2203605425835,-71.8276263614615 -40.2199012417488,-71.8276274133297 -40.2199202052834,-71.8276215318487 -40.2199335995991,-71.8275908576614 -40.2205281523991,-71.8273967687086 -40.2211894237372,-71.826987236104 -40.2217118476782,-71.8267472711064 -40.2220378421384,-71.8264137447937 -40.2224933534843,-71.8264122065544 -40.2231012763488,-71.8263767365622 -40.2232666225055,-71.8262940335548 -40.2236777812428,-71.8261640070105 -40.2243436413545,-71.8260461053727 -40.2248575876685,-71.8259812277836 -40.2251256795153,-71.8258340089931 -40.2256797944422,-71.8259094733356 -40.2258140153081,-71.8260778655266 -40.2261317142944,-71.8261646404036 -40.2264044916594,-71.8262916809525 -40.2268920071616,-71.8259583351305 -40.2272535849293,-71.825689957105 -40.2272934155298,-71.8253193308408 -40.2285266629347,-71.8250143963096 -40.2291609788447,-71.8249891509748 -40.229894086698,-71.8249832694449 -40.2299209160475,-71.824986979333 -40.2307389498302,-71.8244829770629 -40.2316814760696,-71.8238044276796 -40.2324359123579,-71.8232602479423 -40.2331011925971,-71.8227755163864 -40.2333418785321,-71.8223207349036 -40.2332830422301,-71.8215913277472 -40.2334071077319,-71.8207157835871 -40.2336471554265,-71.8196237026459 -40.2341327114482,-71.8188072409739 -40.234100136392,-71.8180490508718 -40.2340721607539,-71.8173514854252 -40.2331590322065,-71.8168394176643 -40.232738067653,-71.8162335134847 -40.2324644255379,-71.8155039113859 -40.2326465406566,-71.8141965413177 -40.2329529142618,-71.8127204952366 -40.2331024829131,-71.8108661076391 -40.2329206440897,-71.8096534609895 -40.2327354147888,-71.8092889978144 -40.2327365861388))","86,1847",2060030.30592756,"3000","86,1847"
"POLYGON ((-71.7971904795277 -40.247664269579,-71.7746624825304 -40.2482070041974,-71.773559996337 -40.2212104408511,-71.8087772829203 -40.2203605425835,-71.8092889978144 -40.2327365861388,-71.808743497904 -40.2327383371877,-71.8080203939226 -40.2327058589816,-71.8077398751053 -40.2328842143618,-71.8074418914591 -40.2330715134212,-71.8068679124578 -40.2339199303757,-71.8062944753663 -40.2345581990541,-71.8055985130113 -40.235191844571,-71.8050492346684 -40.235526193517,-71.8043839460259 -40.2356457113824,-71.8038113188916 -40.2359800380892,-71.8037055347843 -40.2362839056361,-71.8036289792836 -40.2365251063652,-71.8037787420958 -40.2371780415863,-71.8039521230041 -40.2377371306788,-71.8039578239405 -40.23776847213,-71.8039750172401 -40.2378757950593,-71.8040779055455 -40.2386090489135,-71.80411220164 -40.2388594527402,-71.8042614212798 -40.2397091154536,-71.8042927311529 -40.2410100074007,-71.804167944097 -40.2417965861667,-71.8037176605948 -40.2421847332901,-71.8030219640964 -40.2426752805892,-71.8023545899259 -40.2434922116831,-71.8015061404252 -40.2443714620702,-71.8002316521083 -40.2453124735947,-71.7993856402655 -40.2453423138025,-71.7987498403958 -40.2453099363703,-71.7982589180547 -40.2456175519168,-71.7977204862336 -40.246188756067,-71.7972923644195 -40.2469480091108,-71.7970812443201 -40.2473097319712,-71.7971904795277 -40.247664269579))","87,1847",8087846.93699931,"3000","87,1847"
"POLYGON ((-71.7746624825304 -40.2482070041974,-71.7394297510625 -40.2490469985487,-71.7383412213196 -40.2220496381576,-71.773559996337 -40.2212104408511,-71.7746624825304 -40.2482070041974))","88,1847",8985002.04729202,"3000","88,1847"
"POLYGON ((-71.7394297510625 -40.2490469985487,-71.7041955477229 -40.2498762804766,-71.7031209766592 -40.2228781331861,-71.7383412213196 -40.2220496381576,-71.7394297510625 -40.2490469985487))","89,1847",8985309.54743845,"3000","89,1847"
"POLYGON ((-71.7041955477229 -40.2498762804766,-71.6689598913362 -40.2506948486787,-71.6678992811518 -40.2236959246365,-71.7031209766592 -40.2228781331861,-71.7041955477229 -40.2498762804766))","90,1847",8985613.10204335,"3000","90,1847"
"POLYGON ((-71.6689598913362 -40.2506948486787,-71.6337228007317 -40.2515027018697,-71.6326761535986 -40.224503011225,-71.6678992811518 -40.2236959246365,-71.6689598913362 -40.2506948486787))","91,1847",8985912.71058855,"3000","91,1847"
"POLYGON ((-71.6337228007317 -40.2515027018697,-71.5984842947435 -40.2522998387807,-71.5974516128052 -40.225299391685,-71.6326761535986 -40.224503011225,-71.6337228007317 -40.2515027018697))","92,1847",8986208.3725381,"3000","92,1847"
"POLYGON ((-71.5984842947435 -40.2522998387807,-71.5632443922107 -40.2530862581598,-71.5622256775822 -40.2260850647664,-71.5974516128052 -40.225299391685,-71.5984842947435 -40.2522998387807))","93,1847",8986500.08738139,"3000","93,1847"
"POLYGON ((-71.5632443922107 -40.2530862581598,-71.528003111977 -40.2538619587716,-71.526998366745 -40.2268600292356,-71.5622256775822 -40.2260850647664,-71.5632443922107 -40.2530862581598))","94,1847",8986787.8546074,"3000","94,1847"
"POLYGON ((-71.528003111977 -40.2538619587716,-71.4927604728907 -40.2546269393977,-71.4917696991135 -40.227624283876,-71.526998366745 -40.2268600292356,-71.528003111977 -40.2538619587716))","95,1847",8987071.67370639,"3000","95,1847"
"POLYGON ((-71.4927604728907 -40.2546269393977,-71.4575164938047 -40.2553811988364,-71.4565396935122 -40.2283778274878,-71.4917696991135 -40.227624283876,-71.4927604728907 -40.2546269393977))","96,1847",8987351.54419089,"3000","96,1847"
"POLYGON ((-71.4575164938047 -40.2553811988364,-71.4222711935766 -40.2561247359025,-71.4213083687701 -40.2291206588876,-71.4565396935122 -40.2283778274878,-71.4575164938047 -40.2553811988364))","97,1847",8987627.46556236,"3000","97,1847"
"POLYGON ((-71.4222711935766 -40.2561247359025,-71.3870245910683 -40.2568575494278,-71.3860757437207 -40.229852776909,-71.4213083687701 -40.2291206588876,-71.4222711935766 -40.2561247359025))","98,1847",8987899.43733657,"3000","98,1847"
"POLYGON ((-71.3870245910683 -40.2568575494278,-71.3517767051461 -40.2575796382609,-71.350841837202 -40.2305741804023,-71.3860757437207 -40.229852776909,-71.3870245910683 -40.2568575494278))","99,1847",8988167.45904207,"3000","99,1847"
"POLYGON ((-71.3517767051461 -40.2575796382609,-71.3165275546807 -40.258291001267,-71.315606668056 -40.2312848682344,-71.350841837202 -40.2305741804023,-71.3517767051461 -40.2575796382609))","100,1847",8988431.5302054,"3000","100,1847"
"POLYGON ((-71.3165275546807 -40.258291001267,-71.2812771585471 -40.2589916373283,-71.2803702551293 -40.2319848392892,-71.315606668056 -40.2312848682344,-71.3165275546807 -40.258291001267))","101,1847",8988691.65036793,"3000","101,1847"
"POLYGON ((-71.2812771585471 -40.2589916373283,-71.2460255356245 -40.2596815453436,-71.2451326172726 -40.2326740924672,-71.2803702551293 -40.2319848392892,-71.2812771585471 -40.2589916373283))","102,1847",8988947.81906612,"3000","102,1847"
"POLYGON ((-71.2460255356245 -40.2596815453436,-71.2107727047962 -40.2603607242285,-71.2098937733407 -40.2333526266857,-71.2451326172726 -40.2326740924672,-71.2460255356245 -40.2596815453436))","103,1847",8989200.03586646,"3000","103,1847"
"POLYGON ((-71.2107727047962 -40.2603607242285,-71.1755186849497 -40.2610291729155,-71.1746537421925 -40.2340204408787,-71.2098937733407 -40.2333526266857,-71.2107727047962 -40.2603607242285))","104,1847",8989448.30031318,"3000","104,1847"
"POLYGON ((-71.1755186849497 -40.2610291729155,-71.1402634949763 -40.2616868903538,-71.1394125426908 -40.2346775339971,-71.1746537421925 -40.2340204408787,-71.1755186849497 -40.2610291729155))","105,1847",8989692.61197338,"3000","105,1847"
"POLYGON ((-71.1048282776471 -40.2565630834427,-71.1041701937027 -40.2353239050085,-71.1394125426908 -40.2346775339971,-71.1402634949763 -40.2616868903538,-71.1128467536052 -40.2621909380003,-71.1048282776471 -40.2565630834427))","106,1847",8776385.82255773,"3000","106,1847"
"POLYGON ((-71.095093688597 -40.235488631106,-71.1041701937027 -40.2353239050085,-71.1048282776471 -40.2565630834427,-71.1002136701687 -40.2533235956069,-71.095093688597 -40.235488631106))","107,1847",1220329.1991912,"3000","107,1847"
"POLYGON ((-71.8276263614615 -40.2199012417488,-71.8087772829203 -40.2203605425835,-71.8077369358004 -40.1951712599563,-71.8081993828971 -40.1961072619393,-71.8091704280044 -40.197016329326,-71.8094314903212 -40.1974593064902,-71.8095939189338 -40.1977412108307,-71.8095983529171 -40.1982330182355,-71.8095974480226 -40.1985593054734,-71.8097232283384 -40.1994715120364,-71.8102584727967 -40.1998657640495,-71.8107180674477 -40.2001928500978,-71.811322715278 -40.2008018040107,-71.811624224363 -40.2014058310262,-71.812170052809 -40.2021979829891,-71.8126230390352 -40.2028334801225,-71.8129897890976 -40.2030441564805,-71.813444040995 -40.2032282208965,-71.814172742934 -40.2032562181511,-71.8154722406628 -40.2034683351484,-71.816323005677 -40.2036485534787,-71.816433581435 -40.2037292199191,-71.8167768908676 -40.2039845733321,-71.8168275638153 -40.2046372920727,-71.8168389652273 -40.2047446432891,-71.8164586464747 -40.2052223594215,-71.8161719819324 -40.2055884354851,-71.8162646412066 -40.2058300039436,-71.8166670391285 -40.2057904198566,-71.8172611791368 -40.2060148656737,-71.8179556682207 -40.205743221397,-71.8187723130533 -40.2055925480944,-71.8195955613109 -40.205164711019,-71.8215323308416 -40.2047429765539,-71.8241093633734 -40.2047424892533,-71.8254727933308 -40.2050753248713,-71.8270753679995 -40.2053772877775,-71.8278965135897 -40.2057718678827,-71.8283502917556 -40.2061659764499,-71.8288966343765 -40.2068283656723,-71.8292043701748 -40.2073384751606,-71.8293205514452 -40.2075308260139,-71.8294705736146 -40.2081613927839,-71.8293521303034 -40.2088943417896,-71.8290476520696 -40.2093767343098,-71.8286845399034 -40.2100153971267,-71.8286840874833 -40.2102211130708,-71.8286830921591 -40.2106189349053,-71.828774842943 -40.2112270516527,-71.8290469281983 -40.211982906512,-71.8294071444672 -40.212528882683,-71.8297138844489 -40.2134367541636,-71.8298581154762 -40.2140717624469,-71.8300137473769 -40.2147738530164,-71.8300750952796 -40.2158915526854,-71.8297407581145 -40.2166823489381,-71.8294949137548 -40.2170440562139,-71.8287118660764 -40.2177089830357,-71.828168147178 -40.2182535289876,-71.8278348938126 -40.2185883121453,-71.8275939341287 -40.21931662256,-71.8276263614615 -40.2199012417488))","86,1848",3228378.88146314,"3000","86,1848"
"POLYGON ((-71.8077369358004 -40.1951712599563,-71.8087772829203 -40.2203605425835,-71.773559996337 -40.2212104408511,-71.7724589985785 -40.1942137261026,-71.8069429085635 -40.193382093989,-71.8073762861549 -40.1944563259123,-71.8077241298482 -40.1951453400644,-71.8077369358004 -40.1951712599563))","87,1848",8978237.03648949,"3000","87,1848"
"POLYGON ((-71.773559996337 -40.2212104408511,-71.7383412213196 -40.2220496381576,-71.7372541612205 -40.1950521269882,-71.7724589985785 -40.1942137261026,-71.773559996337 -40.2212104408511))","88,1848",8985058.02416502,"3000","88,1848"
"POLYGON ((-71.7383412213196 -40.2220496381576,-71.7031209766592 -40.2228781331861,-71.7020478564431 -40.1958798357334,-71.7372541612205 -40.1950521269882,-71.7383412213196 -40.2220496381576))","89,1848",8985365.53007737,"3000","89,1848"
"POLYGON ((-71.7031209766592 -40.2228781331861,-71.6678992811518 -40.2236959246365,-71.6668401030142 -40.19669685104,-71.7020478564431 -40.1958798357334,-71.7031209766592 -40.2228781331861))","90,1848",8985669.09038153,"3000","90,1848"
"POLYGON ((-71.6678992811518 -40.2236959246365,-71.6326761535986 -40.224503011225,-71.6316309197064 -40.1975031716264,-71.6668401030142 -40.19669685104,-71.6678992811518 -40.2236959246365))","91,1848",8985968.70454875,"3000","91,1848"
"POLYGON ((-71.6326761535986 -40.224503011225,-71.5974516128052 -40.225299391685,-71.5964203252972 -40.1982987962277,-71.6316309197064 -40.1975031716264,-71.6326761535986 -40.224503011225))","92,1848",8986264.3720528,"3000","92,1848"
"POLYGON ((-71.5974516128052 -40.225299391685,-71.5622256775822 -40.2260850647664,-71.5612083385688 -40.1990837235956,-71.5964203252972 -40.1982987962277,-71.5974516128052 -40.225299391685))","93,1848",8986556.09237128,"3000","93,1848"
"POLYGON ((-71.5622256775822 -40.2260850647664,-71.526998366745 -40.2268600292356,-71.5259949783082 -40.1998579524987,-71.5612083385688 -40.1990837235956,-71.5622256775822 -40.2260850647664))","94,1848",8986843.8649985,"3000","94,1848"
"POLYGON ((-71.526998366745 -40.2268600292356,-71.4917696991135 -40.227624283876,-71.4907802633069 -40.2006214817221,-71.5259949783082 -40.1998579524987,-71.526998366745 -40.2268600292356))","95,1848",8987127.68942859,"3000","95,1848"
"POLYGON ((-71.4917696991135 -40.227624283876,-71.4565396935122 -40.2283778274878,-71.4555642123612 -40.2013743100676,-71.4907802633069 -40.2006214817221,-71.4917696991135 -40.227624283876))","96,1848",8987407.56516287,"3000","96,1848"
"POLYGON ((-71.4565396935122 -40.2283778274878,-71.4213083687701 -40.2291206588876,-71.4203468442716 -40.2021164363539,-71.4555642123612 -40.2013743100676,-71.4565396935122 -40.2283778274878))","97,1848",8987683.4917133,"3000","97,1848"
"POLYGON ((-71.4213083687701 -40.2291206588876,-71.3860757437207 -40.229852776909,-71.3851281778433 -40.2028478594162,-71.4203468442716 -40.2021164363539,-71.4213083687701 -40.2291206588876))","98,1848",8987955.46859589,"3000","98,1848"
"POLYGON ((-71.3860757437207 -40.229852776909,-71.350841837202 -40.2305741804023,-71.3499082318857 -40.2035685781066,-71.3851281778433 -40.2028478594162,-71.3860757437207 -40.229852776909))","99,1848",8988223.4953326,"3000","99,1848"
"POLYGON ((-71.350841837202 -40.2305741804023,-71.315606668056 -40.2312848682344,-71.3146870252127 -40.2042785912938,-71.3499082318857 -40.2035685781066,-71.350841837202 -40.2305741804023))","100,1848",8988487.57145555,"3000","100,1848"
"POLYGON ((-71.315606668056 -40.2312848682344,-71.2803702551293 -40.2319848392892,-71.2794645766422 -40.2049778978632,-71.3146870252127 -40.2042785912938,-71.315606668056 -40.2312848682344))","101,1848",8988747.6965004,"3000","101,1848"
"POLYGON ((-71.2803702551293 -40.2319848392892,-71.2451326172726 -40.2326740924672,-71.2442409049966 -40.2056664967171,-71.2794645766422 -40.2049778978632,-71.2803702551293 -40.2319848392892))","102,1848",8989003.87001394,"3000","102,1848"
"POLYGON ((-71.2451326172726 -40.2326740924672,-71.2098937733407 -40.2333526266857,-71.2090160291021 -40.2063443867743,-71.2442409049966 -40.2056664967171,-71.2451326172726 -40.2326740924672))","103,1848",8989256.0915421,"3000","103,1848"
"POLYGON ((-71.2098937733407 -40.2333526266857,-71.1746537421925 -40.2340204408787,-71.1737899677893 -40.2070115669706,-71.2090160291021 -40.2063443867743,-71.2098937733407 -40.2333526266857))","104,1848",8989504.36064936,"3000","104,1848"
"POLYGON ((-71.1746537421925 -40.2340204408787,-71.1394125426908 -40.2346775339971,-71.1385627398926 -40.2076680362584,-71.1737899677893 -40.2070115669706,-71.1746537421925 -40.2340204408787))","105,1848",8989748.67690054,"3000","105,1848"
"POLYGON ((-71.1394125426908 -40.2346775339971,-71.1041701937027 -40.2353239050085,-71.1033343642503 -40.2083137936069,-71.1385627398926 -40.2076680362584,-71.1394125426908 -40.2346775339971))","106,1848",8989989.0398571,"3000","106,1848"
"POLYGON ((-71.0698162142322 -40.208918236322,-71.1033343642503 -40.2083137936069,-71.1041701937027 -40.2353239050085,-71.095093688597 -40.235488631106,-71.0919294481038 -40.2244614906805,-71.0742760171983 -40.2120552220319,-71.0698162142322 -40.208918236322))","107,1848",4515349.09256378,"3000","107,1848"
"POLYGON ((-71.8072758293221 -40.1839955373517,-71.8065489215291 -40.1663685742296,-71.8205473287926 -40.1660281405411,-71.8206365175849 -40.1663364497361,-71.8214083649152 -40.167558065587,-71.8219593342715 -40.168537907097,-71.8230481497009 -40.1688972305954,-71.8249870698181 -40.1695036868152,-71.8260749700141 -40.1701982796829,-71.8278034052875 -40.1711083366952,-71.8286112478384 -40.1719633522985,-71.8287682376113 -40.1721379202871,-71.8288937388897 -40.1731931769232,-71.8284428569926 -40.1740373579,-71.8279526138169 -40.1743496107233,-71.8272528080146 -40.1745273756432,-71.8262562109468 -40.1745303148286,-71.8254114445377 -40.1744396335631,-71.8249455371658 -40.1743093039462,-71.8244199088589 -40.1747466053587,-71.8233208732668 -40.176081625345,-71.8224727510706 -40.1772604503887,-71.8218946368191 -40.1777155819592,-71.8209248068541 -40.1785947150932,-71.8195342113824 -40.1799292237115,-71.818955729837 -40.1804737033549,-71.818564917135 -40.1805938019072,-71.8179872482095 -40.1808655778122,-71.8172935735798 -40.1808958375869,-71.8165647882994 -40.1809840224242,-71.8158356393986 -40.1812287612492,-71.8147789225014 -40.1818663507858,-71.8139267960361 -40.1823165194874,-71.8129588420324 -40.1824714066219,-71.811869268151 -40.1823489631696,-71.8113855146128 -40.182348127001,-71.8103535770011 -40.182444801669,-71.8097177084839 -40.1826538960779,-71.8088073836231 -40.1830502306257,-71.8081415598774 -40.1835319413389,-71.8074408960683 -40.1839867687758,-71.8072758293221 -40.1839955373517))","86,1849",2495835.36848673,"3000","86,1849"
"POLYGON ((-71.8069429085635 -40.193382093989,-71.7724589985785 -40.1942137261026,-71.771359487003 -40.1672168600147,-71.8065489215291 -40.1663685742296,-71.8072758293221 -40.1839955373517,-71.8068695412819 -40.184017118931,-71.8062285078645 -40.1839847301762,-71.805325231318 -40.1839563841787,-71.804689352777 -40.1841386135457,-71.8030799690263 -40.1843817911371,-71.8020186852735 -40.1845319292702,-71.8010211947809 -40.1848073698603,-71.8004729039789 -40.1849584338951,-71.7999936577741 -40.1853822872183,-71.7999054278903 -40.1856771802811,-71.7998405449756 -40.1859274336508,-71.7998501371507 -40.1866293283619,-71.8002333714584 -40.187139621843,-71.8011404630632 -40.1878966174643,-71.802082481847 -40.1886537461966,-71.8031125458933 -40.1892322052928,-71.803775393925 -40.1898055351263,-71.8044716317274 -40.1909556278537,-71.8052966362663 -40.1918957281689,-71.8069305316896 -40.1933514143687,-71.8069429085635 -40.193382093989))","87,1849",8569864.48904536,"3000","87,1849"
"POLYGON ((-71.7724589985785 -40.1942137261026,-71.7372541612205 -40.1950521269882,-71.7361685685416 -40.1680544651021,-71.771359487003 -40.1672168600147,-71.7724589985785 -40.1942137261026))","88,1849",8985113.99261421,"3000","88,1849"
"POLYGON ((-71.7372541612205 -40.1950521269882,-71.7020478564431 -40.1958798357334,-71.7009761848795 -40.1688813881789,-71.7361685685416 -40.1680544651021,-71.7372541612205 -40.1950521269882))","89,1849",8985421.50430095,"3000","89,1849"
"POLYGON ((-71.7020478564431 -40.1958798357334,-71.6668401030142 -40.19669685104,-71.6657823547563 -40.1696976279489,-71.7009761848795 -40.1688813881789,-71.7020478564431 -40.1958798357334))","90,1849",8985725.07030478,"3000","90,1849"
"POLYGON ((-71.6668401030142 -40.19669685104,-71.6316309197064 -40.1975031716264,-71.6305870969164 -40.1705031831322,-71.6657823547563 -40.1696976279489,-71.6668401030142 -40.19669685104))","91,1849",8986024.69009226,"3000","91,1849"
"POLYGON ((-71.6316309197064 -40.1975031716264,-71.5964203252972 -40.1982987962277,-71.5953904301091 -40.1712980524661,-71.6305870969164 -40.1705031831322,-71.6316309197064 -40.1975031716264))","92,1849",8986320.363139,"3000","92,1849"
"POLYGON ((-71.5964203252972 -40.1982987962277,-71.5612083385688 -40.1990837235956,-71.5601923730883 -40.172082234704,-71.5953904301091 -40.1712980524661,-71.5964203252972 -40.1982987962277))","93,1849",8986612.0889335,"3000","93,1849"
"POLYGON ((-71.5612083385688 -40.1990837235956,-71.5259949783082 -40.1998579524987,-71.5249929446127 -40.1728557286165,-71.5601923730883 -40.172082234704,-71.5612083385688 -40.1990837235956))","94,1849",8986899.86696145,"3000","94,1849"
"POLYGON ((-71.5259949783082 -40.1998579524987,-71.4907802633069 -40.2006214817221,-71.4897921634456 -40.1736185329904,-71.5249929446127 -40.1728557286165,-71.5259949783082 -40.1998579524987))","95,1849",8987183.69671919,"3000","95,1849"
"POLYGON ((-71.4907802633069 -40.2006214817221,-71.4555642123612 -40.2013743100676,-71.4545900483548 -40.1743706466294,-71.4897921634456 -40.1736185329904,-71.4907802633069 -40.2006214817221))","96,1849",8987463.57770608,"3000","96,1849"
"POLYGON ((-71.4555642123612 -40.2013743100676,-71.4203468442716 -40.2021164363539,-71.4193866181126 -40.175112068354,-71.4545900483548 -40.1743706466294,-71.4555642123612 -40.2013743100676))","97,1849",8987739.50943789,"3000","97,1849"
"POLYGON ((-71.4203468442716 -40.2021164363539,-71.3851281778433 -40.2028478594162,-71.3841818914959 -40.1758427970011,-71.4193866181126 -40.175112068354,-71.4203468442716 -40.2021164363539))","98,1849",8988011.49142826,"3000","98,1849"
"POLYGON ((-71.3851281778433 -40.2028478594162,-71.3499082318857 -40.2035685781066,-71.3489758872857 -40.1765628314246,-71.3841818914959 -40.1758427970011,-71.3851281778433 -40.2028478594162))","99,1849",8988279.52319226,"3000","99,1849"
"POLYGON ((-71.3499082318857 -40.2035685781066,-71.3146870252127 -40.2042785912938,-71.3137686242675 -40.1772721704948,-71.3489758872857 -40.1765628314246,-71.3499082318857 -40.2035685781066))","100,1849",8988543.60427456,"3000","100,1849"
"POLYGON ((-71.3146870252127 -40.2042785912938,-71.2794645766422 -40.2049778978632,-71.278560121231 -40.177970813099,-71.3137686242675 -40.1772721704948,-71.3146870252127 -40.2042785912938))","101,1849",8988803.73420489,"3000","101,1849"
"POLYGON ((-71.2794645766422 -40.2049778978632,-71.2442409049966 -40.2056664967171,-71.2433503969701 -40.178658758141,-71.278560121231 -40.177970813099,-71.2794645766422 -40.2049778978632))","102,1849",8989059.91252943,"3000","102,1849"
"POLYGON ((-71.2442409049966 -40.2056664967171,-71.2090160291021 -40.2063443867743,-71.2081394702826 -40.1793360045413,-71.2433503969701 -40.178658758141,-71.2442409049966 -40.2056664967171))","103,1849",8989312.13878907,"3000","103,1849"
"POLYGON ((-71.2090160291021 -40.2063443867743,-71.1737899677893 -40.2070115669706,-71.1729273599708 -40.1800025512373,-71.2081394702826 -40.1793360045413,-71.2090160291021 -40.2063443867743))","104,1849",8989560.41255902,"3000","104,1849"
"POLYGON ((-71.1737899677893 -40.2070115669706,-71.1385627398926 -40.2076680362584,-71.1377140848405 -40.180658397183,-71.1729273599708 -40.1800025512373,-71.1737899677893 -40.2070115669706))","105,1849",8989804.73339281,"3000","105,1849"
"POLYGON ((-71.1385627398926 -40.2076680362584,-71.1033343642503 -40.2083137936069,-71.1024996637018 -40.1813035413491,-71.1377140848405 -40.180658397183,-71.1385627398926 -40.2076680362584))","106,1849",8990045.10086968,"3000","106,1849"
"POLYGON ((-71.070451318911 -40.181881359686,-71.1024996637018 -40.1813035413491,-71.1033343642503 -40.2083137936069,-71.0698162142322 -40.208918236322,-71.068066515056 -40.2076873874331,-71.067890812842 -40.2019065888402,-71.0678807982788 -40.1992009956315,-71.0696206145967 -40.1981599878672,-71.0695445368922 -40.198177252786,-71.070451318911 -40.181881359686))","107,1849",8591003.43658367,"3000","107,1849"
