WKT,id,area_m2,cell_size_m,grid_id
"POLYGON ((-71.2639026080158 -43.176847406169,-71.2635894774082 -43.168373835056,-71.2758821093747 -43.1681298507236,-71.2762128372515 -43.1770312414213,-71.2639026080158 -43.176847406169))","315,5217",963748.107247947,"1000","315,5217"
"POLYGON ((-71.2515923973322 -43.1766622503079,-71.2512966921987 -43.1686164997587,-71.2635894774082 -43.168373835056,-71.2639026080158 -43.176847406169,-71.2515923973322 -43.1766622503079))","316,5217",916288.276828759,"1000","316,5217"
"POLYGON ((-71.239282206034 -43.1764757738409,-71.239003754575 -43.1688578447865,-71.2512966921987 -43.1686164997587,-71.2515923973322 -43.1766622503079,-71.239282206034 -43.1764757738409))","317,5217",868828.285431408,"1000","317,5217"
"POLYGON ((-71.2269720349542 -43.1762879767716,-71.226710665366 -43.1690978700942,-71.239003754575 -43.1688578447865,-71.239282206034 -43.1764757738409,-71.2269720349542 -43.1762879767716))","318,5217",821368.138853465,"1000","318,5217"
"POLYGON ((-71.2261594933412 -43.1691086007682,-71.226710665366 -43.1690978700942,-71.2269720349542 -43.1762879767716,-71.2243258736941 -43.1762474359305,-71.2261594933412 -43.1691086007682))","319,5217",103381.755046446,"1000","319,5217"
"POLYGON ((-71.8187479008099 -43.1470316087312,-71.8284634075106 -43.1467916613422,-71.8285005781578 -43.1475971213283,-71.8284849320914 -43.1476147621768,-71.8278172493808 -43.1485431486183,-71.8271016084975 -43.149113956447,-71.8259404191399 -43.1497556145156,-71.8251038860289 -43.1499196640791,-71.8241081870641 -43.1502576778586,-71.8236990121565 -43.1503777341113,-71.8231052461271 -43.1510068205815,-71.8221722476131 -43.1507775007183,-71.8218795256639 -43.1507055570022,-71.8218735535904 -43.1506608325497,-71.8215142336291 -43.150419029916,-71.82144528324 -43.1489489097981,-71.821213910237 -43.1487743169857,-71.8210798097334 -43.1487025834091,-71.8205131847135 -43.1484068284799,-71.8202695953653 -43.1482321641651,-71.8188813496839 -43.1472112770805,-71.8187479008099 -43.1470316087312))","270,5218",214744.193081874,"1000","270,5218"
"POLYGON ((-71.8041959080175 -43.1539288489513,-71.8038970522563 -43.1473967886158,-71.8119141135688 -43.1471998900467,-71.8102444469601 -43.1479613042003,-71.8097425930733 -43.1484385612609,-71.8090332457793 -43.1489154392407,-71.8084394523802 -43.1495310317883,-71.8079133443514 -43.1499367680308,-71.8072952975194 -43.1504718974588,-71.8064085837287 -43.1510691296196,-71.8061447137343 -43.1515423261182,-71.8058378605273 -43.1520734725955,-71.8055860253099 -43.152586859296,-71.8054012434681 -43.1531138131109,-71.8052109415868 -43.1534664664357,-71.8047827393163 -43.1537963506813,-71.8041959080175 -43.1539288489513))","271,5218",204269.377640872,"1000","271,5218"
"POLYGON ((-71.8002292397213 -43.1564908244187,-71.7920233064151 -43.1566915188244,-71.7916135899078 -43.1476973768016,-71.8038970522563 -43.1473967886158,-71.8041959080175 -43.1539288489513,-71.8040560067181 -43.1539604361734,-71.8035250049394 -43.153959536614,-71.8029271291806 -43.1539048557842,-71.802164286229 -43.1539035768428,-71.8016141875538 -43.1541617594259,-71.801374927364 -43.1545501010864,-71.8012695044171 -43.1550636916696,-71.8009003880915 -43.1559611668891,-71.8004046729732 -43.1563892404582,-71.8002292397213 -43.1564908244187))","272,5218",928138.411728228,"1000","272,5218"
"POLYGON ((-71.7920233064151 -43.1566915188244,-71.7797378581925 -43.1569908835071,-71.7793299388451 -43.1479966479455,-71.7916135899078 -43.1476973768016,-71.7920233064151 -43.1566915188244))","273,5218",997747.488776231,"1000","273,5218"
"POLYGON ((-71.7797378581925 -43.1569908835071,-71.7674522219786 -43.1572889306813,-71.7670460998936 -43.1482946019917,-71.7793299388451 -43.1479966479455,-71.7797378581925 -43.1569908835071))","274,5218",997758.514139846,"1000","274,5218"
"POLYGON ((-71.7674522219786 -43.1572889306813,-71.7551663985992 -43.1575856602915,-71.7547620738788 -43.1485912388846,-71.7670460998936 -43.1482946019917,-71.7674522219786 -43.1572889306813))","275,5218",997769.490880034,"1000","275,5218"
"POLYGON ((-71.7551663985992 -43.1575856602915,-71.7428803888802 -43.1578810722824,-71.7424778616259 -43.1488865585691,-71.7547620738788 -43.1485912388846,-71.7551663985992 -43.1575856602915))","276,5218",997780.41899342,"1000","276,5218"
"POLYGON ((-71.7428803888802 -43.1578810722824,-71.7305941936475 -43.158175166599,-71.7301934639605 -43.1491805609902,-71.7424778616259 -43.1488865585691,-71.7428803888802 -43.1578810722824))","277,5218",997791.298479466,"1000","277,5218"
"POLYGON ((-71.7305941936475 -43.158175166599,-71.7183078137273 -43.1584679431866,-71.7179088817082 -43.1494732460931,-71.7301934639605 -43.1491805609902,-71.7305941936475 -43.158175166599))","278,5218",997802.129332662,"1000","278,5218"
"POLYGON ((-71.7183078137273 -43.1584679431866,-71.7060212499455 -43.1587594019906,-71.7056241156947 -43.1497646138232,-71.7179088817082 -43.1494732460931,-71.7183078137273 -43.1584679431866))","279,5218",997812.911557282,"1000","279,5218"
"POLYGON ((-71.7060212499455 -43.1587594019906,-71.6937345031284 -43.1590495429566,-71.6933391667456 -43.1500546641264,-71.7056241156947 -43.1497646138232,-71.7060212499455 -43.1587594019906))","280,5218",997823.64514175,"1000","280,5218"
"POLYGON ((-71.6937345031284 -43.1590495429566,-71.6814475741022 -43.1593383660307,-71.6810540356869 -43.1503433969486,-71.6933391667456 -43.1500546641264,-71.6937345031284 -43.1590495429566))","281,5218",997834.33009314,"1000","281,5218"
"POLYGON ((-71.6814475741022 -43.1593383660307,-71.6691604636934 -43.1596258711591,-71.6687687233445 -43.1506308122361,-71.6810540356869 -43.1503433969486,-71.6814475741022 -43.1593383660307))","282,5218",997844.966403993,"1000","282,5218"
"POLYGON ((-71.6691604636934 -43.1596258711591,-71.6568731727283 -43.1599120582881,-71.6564832305442 -43.1509169099352,-71.6687687233445 -43.1506308122361,-71.6691604636934 -43.1596258711591))","283,5218",997855.554074569,"1000","283,5218"
"POLYGON ((-71.6568731727283 -43.1599120582881,-71.6445857020335 -43.1601969273645,-71.6441975581123 -43.1512016899928,-71.6564832305442 -43.1509169099352,-71.6568731727283 -43.1599120582881))","284,5218",997866.093101674,"1000","284,5218"
"POLYGON ((-71.6445857020335 -43.1601969273645,-71.6322980524355 -43.1604804783352,-71.6319117068747 -43.1514851523557,-71.6441975581123 -43.1512016899928,-71.6445857020335 -43.1601969273645))","285,5218",997876.583484281,"1000","285,5218"
"POLYGON ((-71.6322980524355 -43.1604804783352,-71.620010224761 -43.1607627111473,-71.6196256776578 -43.1517672969712,-71.6319117068747 -43.1514851523557,-71.6322980524355 -43.1604804783352))","286,5218",997887.025218268,"1000","286,5218"
"POLYGON ((-71.620010224761 -43.1607627111473,-71.6077222198367 -43.1610436257484,-71.6073394712877 -43.1520481237868,-71.6196256776578 -43.1517672969712,-71.620010224761 -43.1607627111473))","287,5218",997897.418303038,"1000","287,5218"
"POLYGON ((-71.6077222198367 -43.1610436257484,-71.5954340384895 -43.1613232220859,-71.5950530885909 -43.15232763275,-71.6073394712877 -43.1520481237868,-71.6077222198367 -43.1610436257484))","288,5218",997907.762738411,"1000","288,5218"
"POLYGON ((-71.5954340384895 -43.1613232220859,-71.5831456815461 -43.1616015001079,-71.5827665303938 -43.1526058238088,-71.5950530885909 -43.15232763275,-71.5954340384895 -43.1613232220859))","289,5218",997918.058519326,"1000","289,5218"
"POLYGON ((-71.5831456815461 -43.1616015001079,-71.5708571498337 -43.1618784597625,-71.5704797975229 -43.1528826969115,-71.5827665303938 -43.1526058238088,-71.5831456815461 -43.1616015001079))","290,5218",997928.305644783,"1000","290,5218"
"POLYGON ((-71.5708571498337 -43.1618784597625,-71.5585684441791 -43.1621541009981,-71.5581928908048 -43.1531582520063,-71.5704797975229 -43.1528826969115,-71.5708571498337 -43.1618784597625))","291,5218",997938.50411434,"1000","291,5218"
"POLYGON ((-71.5585684441791 -43.1621541009981,-71.5462795654096 -43.1624284237633,-71.5459058110662 -43.1534324890421,-71.5581928908048 -43.1531582520063,-71.5585684441791 -43.1621541009981))","292,5218",997948.653923041,"1000","292,5218"
"POLYGON ((-71.5462795654096 -43.1624284237633,-71.5339905143523 -43.162701428007,-71.5336185591337 -43.1537054079676,-71.5459058110662 -43.1534324890421,-71.5462795654096 -43.1624284237633))","293,5218",997958.755071587,"1000","293,5218"
"POLYGON ((-71.5339905143523 -43.162701428007,-71.5217012918345 -43.1629731136783,-71.5213311358343 -43.1539770087321,-71.5336185591337 -43.1537054079676,-71.5339905143523 -43.162701428007))","294,5218",997968.807555907,"1000","294,5218"
"POLYGON ((-71.5217012918345 -43.1629731136783,-71.5094118986834 -43.1632434807266,-71.5090435419947 -43.154247291285,-71.5213311358343 -43.1539770087321,-71.5217012918345 -43.1629731136783))","295,5218",997978.811376803,"1000","295,5218"
"POLYGON ((-71.5094118986834 -43.1632434807266,-71.4971223357265 -43.1635125291015,-71.4967557784419 -43.1545162555758,-71.5090435419947 -43.154247291285,-71.5094118986834 -43.1632434807266))","296,5218",997988.766528842,"1000","296,5218"
"POLYGON ((-71.4971223357265 -43.1635125291015,-71.4848326037913 -43.1637802587528,-71.484467846003 -43.1547839015545,-71.4967557784419 -43.1545162555758,-71.4971223357265 -43.1635125291015))","297,5218",997998.673011266,"1000","297,5218"
"POLYGON ((-71.4848326037913 -43.1637802587528,-71.4725427037053 -43.1640466696308,-71.472179745505 -43.1550502291712,-71.484467846003 -43.1547839015545,-71.4848326037913 -43.1637802587528))","298,5218",998008.530826039,"1000","298,5218"
"POLYGON ((-71.4725427037053 -43.1640466696308,-71.4602526362962 -43.1643117616857,-71.4598914777752 -43.1553152383762,-71.472179745505 -43.1550502291712,-71.4725427037053 -43.1640466696308))","299,5218",998018.339966149,"1000","299,5218"
"POLYGON ((-71.4602526362962 -43.1643117616857,-71.4479624023915 -43.164575534868,-71.4476030436407 -43.1555789291203,-71.4598914777752 -43.1553152383762,-71.4602526362962 -43.1643117616857))","300,5218",998028.10043226,"1000","300,5218"
"POLYGON ((-71.4479624023915 -43.164575534868,-71.4356720028192 -43.1648379891287,-71.4353144439289 -43.1558413013542,-71.4476030436407 -43.1555789291203,-71.4479624023915 -43.164575534868))","301,5218",998037.812220937,"1000","301,5218"
"POLYGON ((-71.4356720028192 -43.1648379891287,-71.4233814384069 -43.1650991244189,-71.4230256794671 -43.1561023550291,-71.4353144439289 -43.1558413013542,-71.4356720028192 -43.1648379891287))","302,5218",998047.475330424,"1000","302,5218"
"POLYGON ((-71.4233814384069 -43.1650991244189,-71.4110907099827 -43.1653589406898,-71.4107367510829 -43.1563620900963,-71.4230256794671 -43.1561023550291,-71.4233814384069 -43.1650991244189))","303,5218",998057.08976113,"1000","303,5218"
"POLYGON ((-71.4110907099827 -43.1653589406898,-71.3987998183745 -43.165617437893,-71.3984476596036 -43.1566205065074,-71.4107367510829 -43.1563620900963,-71.4110907099827 -43.1653589406898))","304,5218",998066.655507741,"1000","304,5218"
"POLYGON ((-71.3987998183745 -43.165617437893,-71.3865087644103 -43.1658746159803,-71.386158405857 -43.1568776042142,-71.3984476596036 -43.1566205065074,-71.3987998183745 -43.165617437893))","305,5218",998076.172571042,"1000","305,5218"
"POLYGON ((-71.3865087644103 -43.1658746159803,-71.3742175489182 -43.1661304749039,-71.3738689906707 -43.1571333831689,-71.386158405857 -43.1568776042142,-71.3865087644103 -43.1658746159803))","306,5218",998085.640948805,"1000","306,5218"
"POLYGON ((-71.3742175489182 -43.1661304749039,-71.3619261727265 -43.166385014616,-71.3615794148723 -43.1573878433238,-71.3738689906707 -43.1571333831689,-71.3742175489182 -43.1661304749039))","307,5218",998095.060638457,"1000","307,5218"
"POLYGON ((-71.3619261727265 -43.166385014616,-71.3496346366633 -43.1666382350691,-71.3492896792898 -43.1576409846314,-71.3615794148723 -43.1573878433238,-71.3619261727265 -43.166385014616))","308,5218",998104.431636987,"1000","308,5218"
"POLYGON ((-71.3496346366633 -43.1666382350691,-71.337342941557 -43.166890136216,-71.336999784751 -43.1578928070445,-71.3492896792898 -43.1576409846314,-71.3496346366633 -43.1666382350691))","309,5218",998113.753947245,"1000","309,5218"
"POLYGON ((-71.337342941557 -43.166890136216,-71.325051088236 -43.1671407180099,-71.3247097320837 -43.1581433105163,-71.336999784751 -43.1578928070445,-71.337342941557 -43.166890136216))","310,5218",998123.027561441,"1000","310,5218"
"POLYGON ((-71.325051088236 -43.1671407180099,-71.3127590775287 -43.1673899804039,-71.3124195221161 -43.158392495,-71.3247097320837 -43.1581433105163,-71.325051088236 -43.1671407180099))","311,5218",998132.252482504,"1000","311,5218"
"POLYGON ((-71.3127590775287 -43.1673899804039,-71.3004669102637 -43.1676379233516,-71.3001291556761 -43.1586403604492,-71.3124195221161 -43.158392495,-71.3127590775287 -43.1673899804039))","312,5218",998141.428705685,"1000","312,5218"
"POLYGON ((-71.3004669102637 -43.1676379233516,-71.2881745872695 -43.1678845468069,-71.287838633592 -43.1588869068177,-71.3001291556761 -43.1586403604492,-71.3004669102637 -43.1676379233516))","313,5218",998150.556229033,"1000","313,5218"
"POLYGON ((-71.2881745872695 -43.1678845468069,-71.2758821093747 -43.1681298507236,-71.2755479566919 -43.1591321340595,-71.287838633592 -43.1588869068177,-71.2881745872695 -43.1678845468069))","314,5218",998159.635054071,"1000","314,5218"
"POLYGON ((-71.2758821093747 -43.1681298507236,-71.2635894774082 -43.168373835056,-71.263257125804 -43.1593760421289,-71.2755479566919 -43.1591321340595,-71.2758821093747 -43.1681298507236))","315,5218",998168.665176995,"1000","315,5218"
"POLYGON ((-71.2635894774082 -43.168373835056,-71.2512966921987 -43.1686164997587,-71.2509661417568 -43.1596186309805,-71.263257125804 -43.1593760421289,-71.2635894774082 -43.168373835056))","316,5218",998177.64659338,"1000","316,5218"
"POLYGON ((-71.2512966921987 -43.1686164997587,-71.239003754575 -43.1688578447865,-71.2386750053786 -43.159859900569,-71.2509661417568 -43.1596186309805,-71.2512966921987 -43.1686164997587))","317,5218",998186.579306952,"1000","317,5218"
"POLYGON ((-71.2284832801668 -43.1600589565362,-71.2386750053786 -43.159859900569,-71.239003754575 -43.1688578447865,-71.226710665366 -43.1690978700942,-71.2266426825884 -43.1672271163389,-71.2284832801668 -43.1600589565362))","318,5218",930666.088661872,"1000","318,5218"
"POLYGON ((-71.8528572589506 -43.1424909348424,-71.8526104900927 -43.1371875809481,-71.8578747377198 -43.1370561107506,-71.8579949363451 -43.137128395407,-71.8582569536249 -43.1372806032781,-71.8585248515914 -43.1375177882076,-71.8589315385442 -43.1384431961021,-71.8591442460155 -43.1387740617369,-71.8602285904562 -43.1395170712339,-71.8607036741877 -43.1399019191803,-71.8606055994484 -43.1401029036177,-71.8604279972366 -43.1403751861975,-71.8600310835248 -43.1405311143639,-71.8594627188636 -43.1409325330884,-71.858515080241 -43.1417579513809,-71.8580200885658 -43.1420879782954,-71.8575923195882 -43.1423600213596,-71.8573355493512 -43.1425741477517,-71.8566334563003 -43.1427698921427,-71.8563772281365 -43.1427204070801,-71.8554201706699 -43.1423439122939,-71.854511334333 -43.1422310403417,-71.8534492274957 -43.1423860827853,-71.8528572589506 -43.1424909348424))","267,5219",311256.133239675,"1000","267,5219"
"POLYGON ((-71.840590533769 -43.1431255996699,-71.8403295866673 -43.1374933411753,-71.8526104900927 -43.1371875809481,-71.8528572589506 -43.1424909348424,-71.8527228778985 -43.1425147365268,-71.8521675287574 -43.1425274007212,-71.8512097346653 -43.1424859152172,-71.8505813673193 -43.1424314835408,-71.8497211941768 -43.1423455064583,-71.8488794762467 -43.142255021299,-71.8482635902742 -43.1420754983686,-71.8476232738772 -43.1419450429254,-71.8467266296827 -43.1418411150152,-71.8462995691901 -43.1418092056699,-71.8454449940736 -43.1419287155765,-71.8447545463568 -43.1423075336588,-71.8438567177707 -43.1426817003129,-71.8434534495798 -43.1428821915172,-71.8430013217179 -43.1431362722958,-71.8422682525134 -43.1434524401971,-71.8417850882216 -43.1439075315621,-71.8416138090171 -43.1440681999994,-71.8414425297197 -43.1442242842817,-71.8412973086895 -43.14374599905,-71.8407861844203 -43.1432225813184,-71.840590533769 -43.1431255996699))","268,5219",576509.47815778,"1000","268,5219"
"POLYGON ((-71.8292318096213 -43.1467726483836,-71.8284634075106 -43.1467916613422,-71.8280484913323 -43.1377977849964,-71.8403295866673 -43.1374933411753,-71.840590533769 -43.1431255996699,-71.8402437529981 -43.1429537030838,-71.8399693248695 -43.1429086471062,-71.8392434871075 -43.1428093321482,-71.8385169238285 -43.1429870344285,-71.8379860701253 -43.1429907354019,-71.8362592286216 -43.1430106328948,-71.835758773081 -43.1430366994008,-71.8352581357843 -43.1431521762139,-71.8350747284289 -43.1432769747427,-71.8348908685559 -43.1435805822548,-71.834761840845 -43.1439378486425,-71.8345647703688 -43.1446077903013,-71.8344355615602 -43.1449963114787,-71.8340930855763 -43.1452906937641,-71.8337321507763 -43.1456029597282,-71.8331879880812 -43.1460176952378,-71.8328324812193 -43.1465890518904,-71.8327306899974 -43.1466860086716,-71.8316067230809 -43.14671385213,-71.8307885578472 -43.1465056428333,-71.8299101435911 -43.1464016108972,-71.8292685232336 -43.1467312526011,-71.8292318096213 -43.1467726483836))","269,5219",784076.347465561,"1000","269,5219"
"POLYGON ((-71.8160999240088 -43.145344692727,-71.815767204912 -43.1381009123546,-71.8280484913323 -43.1377977849964,-71.8284634075106 -43.1467916613422,-71.8187479008099 -43.1470316087312,-71.8183829479172 -43.1465402497013,-71.817817313448 -43.1459093201665,-71.8174823299621 -43.1457032697774,-71.8172813577986 -43.1455733836326,-71.8166661342541 -43.1451970997061,-71.8161715294944 -43.1453213986699,-71.8160999240088 -43.145344692727))","270,5219",968274.829768979,"1000","270,5219"
